Fault;799r;701;702;705;713;703;704;742;712;714;720;718;730;727;744;706;707;729;728;709;775;731;708;725;732;733;722;724;734;737;710;735;736;738;711;741;740
R1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R2;312,1715218193023;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R3;230,23876189433494;229,21329278294485;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;182,44603783473988;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;184,1491442717347;193,79015631912716;0,0;0,0;0,0;0,0;189,09736904517632;0,0;0,0;0,0;0,0
R4;0,0;0,0;0,0;313,6884932880256;0,0;0,0;0,0;319,8176622847011;318,0008237174717;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R5;0,0;0,0;0,0;0,0;278,8274496095626;0,0;282,1469713569106;0,0;0,0;283,2047258884781;289,8260420199744;290,36921393016723;0,0;0,0;0,0;296,3041479002945;306,5136905331441;0,0;0,0;0,0;0,0;0,0;0,0;301,479067274206;0,0;0,0;308,7926188503065;321,62144923605973;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R6;166,10752426288886;165,43209234730458;165,09360256079512;166,42330127366503;165,47929449534664;180,25041284667543;166,11867398446765;167,606853296235;167,2409921384962;166,36403134701214;167,44017273176493;168,00672227885667;181,69218523808385;182,65368486225162;184,37754934996622;168,55719928896465;170,79233628089452;187,81132994007638;187,19179971727365;182,2802723449156;0,0;187,95956480858658;183,22808920047243;169,59549023324095;187,9236864622508;184,2660353834689;171,2375576720881;173,70810437799355;186,4448697490473;189,49440783211116;194,08557394168557;197,12865909336966;215,8896430534861;191,8520326364104;194,6241630217661;198,53606743161512;197,17926536059196
R7;0,0;0,0;0,0;0,0;0,0;0,0;289,30741537472636;0,0;0,0;290,3507186595815;296,78321653396205;297,41702182086766;0,0;0,0;0,0;303,10886753923376;313,2016860870342;0,0;0,0;0,0;0,0;0,0;0,0;308,20307577689215;0,0;0,0;315,442276287999;328,05935482787424;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;327,73888192815406;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;319,7822007133975;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
