Fault;799r;701;702;705;713;703;704;742;712;714;720;718;730;727;744;706;707;729;728;709;775;731;708;725;732;733;722;724;734;737;710;735;736;738;711;741;740
R1;1,898132761102515;1,9126098159934957;1,922872567671021;1,9381601655628133;1,9310153519631217;1,9367906543120177;1,9426256550011263;1,9502336631885686;1,9472231698660563;1,9456300087452385;1,9601616046566435;1,9648832595111592;1,9500704765964252;1,9457945495267233;1,9519342401128874;1,973049978747963;1,9936633061201445;1,9622273136967354;1,9593091800016174;1,9544508759500792;2,0327543877821266;1,967440259541487;1,9614098919762135;1,9831650884050065;1,9730798058691086;1,9683068808403121;1,9979601262170386;2,0205173572032122;1,980224146670386;1,9936024006632738;1,998688342510672;2,0056957766678427;2,042650944336515;2,0018293631767365;2,009944541768735;2,017953601339086;2,0167762907315714
R2;0,0;8,424124022516127;8,615988680205108;8,91444209104407;8,77301367983789;8,887062696055956;9,004625842695212;9,161556691177957;9,098956690610207;9,066096217540814;9,37280722464241;9,475949379070334;9,158146312982133;9,069481518434742;9,197213969358431;9,658585734628442;10,144994895190827;9,417714980994505;9,354373050059522;9,250378797890196;11,181498935399997;9,532547539156326;9,39990449974295;9,892563285998826;9,65926285253438;9,551849864697742;10,251266210952476;10,839430333527012;9,823623186236338;10,143501125197625;10,26945197074705;10,447104031076998;11,47109189885296;10,348483578485924;10,55721665582984;10,76989603956998;10,738204487461145
R3;0,0;0,0;5,480369431120463;5,612111197549965;5,549693231707987;5,598783981058612;5,6507091292622516;5,719339236531756;5,692331992172129;5,677389857516404;5,808328891977312;5,852716421299198;5,716042764318789;5,678260569504766;5,733135082336845;5,928241695496327;6,128980523077585;5,8272675787982555;5,800356779440153;5,7554939256036315;6,507277484889428;5,874811548622957;5,818980563371434;6,025297405243351;5,928222537977338;5,8829059615611445;6,171956517670895;6,405009812112355;5,9957920926788075;6,1263299078554345;6,177842043442048;6,249048883658916;6,6454218333354005;6,208689630320953;6,2915427870887575;6,374929681280219;6,362884453271981
R4;0,0;0,0;0,0;2,442642014288519;0,0;0,0;0,0;2,4659511358332376;2,460116482889649;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R5;0,0;0,0;0,0;0,0;2,93215779101224;0,0;2,9640340478268463;0,0;0,0;2,9722892487265993;3,013000815666144;3,0258501581774664;0,0;0,0;0,0;3,0496436709096857;3,1085835515045495;0,0;0,0;0,0;0,0;0,0;0,0;3,078554651639758;0,0;0,0;3,121113599783056;3,187959241420481;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R6;0,0;0,0;0,0;0,0;0,0;4,219193322629837;0,0;0,0;0,0;0,0;0,0;0,0;4,290932390943487;4,268217386408796;4,301710432114225;0,0;0,0;4,359361415125293;4,342907617499167;4,314972731084033;4,747173914072171;4,387394821085797;4,353559090930782;0,0;4,42014794474619;4,3922877279175045;0,0;0,0;4,460378381505904;4,538645523446087;4,570187524709193;4,612875522125286;4,847883120481967;4,587771143821398;4,636995873561725;4,686341920482769;4,679533631003055
R7;0,0;0,0;0,0;0,0;0,0;0,0;2,881515672313869;0,0;0,0;2,889327077438388;2,927832945562269;2,9399804835653573;0,0;0,0;0,0;2,962466517025569;3,0181270446463757;0,0;0,0;0,0;0,0;0,0;0,0;2,989776214321578;0,0;0,0;3,0299523327116593;3,0929933579003275;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0972584966879086;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,025193183690248;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,721077425348283;0,0;2,769258070733631;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,4522251552572447;0,0;0,0;0,0;0,0;3,499446050234095;3,574565655413022;0,0;0,0;0,0;0,0;0,0;0,0;3,5364614220059893;0,0;0,0;3,5906567302103163;3,676705704307418;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,85773222922295;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,290834841185775;0,0;0,0;0,0;0,0;0,0;0,0;4,314842542324621;4,769131154342625;4,387164403804818;4,353374817203294;0,0;4,419318992579184;4,392046932098737;0,0;0,0;4,460032960280744;4,538171218878996;4,568727515474252;4,610967627217236;4,8433675616277565;4,587211261996338;4,636347384688158;4,685603037162701;4,678434230366781
R14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4563301751629636;2,46863534421357;0,0;0,0;2,4894991600460727;2,4835625759711504;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R15;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4686352612063396;0,0;0,0;2,489499012344302;2,4835624468673054;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8254906338668744;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8364984544724186;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,925483778596813;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,93649967164485;2,995154856041747;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8492261299527053;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
