Fault;rg60;632;670;633;645;634;646;671;680;684;692;675;611;652
R1;8644,424722185038;4985,869119865429;4377,850785712995;4290,650798846341;3843,6364895003;2089,2309182704203;3482,1677756790236;3530,237900250977;3094,935801451144;3050,229374688728;3530,2377481473745;3335,285545861353;0,0;0,0
R2;0,0;4692,582447255728;4120,329858795049;4038,259285205839;3660,6058605281896;1966,3345460762787;3316,3499337612034;3322,576501666163;2912,8803815780047;2854,015409998379;3322,5763585097084;3139,091929553456;0,0;0,0
R3;0,0;0,0;4108,719782881629;0,0;0,0;0,0;0,0;3295,9779372206517;2878,9992877129916;2779,581894440915;3295,977786755655;3108,423604581119;0,0;0,0
R4;0,0;0,0;0,0;3882,045587273095;0,0;1693,256209701651;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R5;0,0;0,0;0,0;0,0;3539,978766552446;0,0;3174,080382477362;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R6;0,0;0,0;0,0;0,0;0,0;1693,256382994908;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R7;0,0;0,0;0,0;0,0;0,0;0,0;3162,9668833414094;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3294,171229296001;2876,3206929982584;2762,468653306825;3294,1710779629925;3106,136245692399;0,0;0,0
R9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2738,08078146305;0,0;0,0;0,0;0,0;0,0
R10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2662,5672514803214;0,0;0,0;0,0;0,0
R11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3229,1110626983004;3026,1195717777086;0,0;0,0
R12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2997,90211075607;0,0;0,0
R13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
