Fault;802;806;808;810;812;814;814r;850;816;824;818;820;826;828;830;854;852;856;822;852r;832;888;890;858;864;834;842;860;844;846;836;862;840;838;848
R1;1,3565958686102584;1,5222295188721162;3,023627843634152;3,3552244182877637;4,428439422680704;5,677143331416618;6,07654858289202;6,077153319444517;6,095926396972951;6,7418966835045175;6,224841214765005;11,001308822583583;6,837896847046669;6,79761836493039;8,29947769989732;8,341749017152353;12,093766714881744;10,635190982316987;12,99094502053804;12,947385879121654;12,948790940761512;113,94578943693752;-16,704740237986627;13,640984456153205;13,938004394157353;14,530165740537951;14,573942989723477;14,8446953173863;14,787032529831873;15,380258463486847;15,268220348933495;15,3130795524471;15,406535744841328;15,451426570142125;15,4692514841465
R2;0,0;1,522228408509174;3,0235856133872447;3,3572404358217685;4,428258088030219;5,676730319109742;6,076045951897111;6,076650541705113;6,095419051860922;6,74121806969154;6,224303390701887;10,998933415512674;6,860054937884492;6,796923663390627;8,298270759374763;8,340525448921165;12,090578913036694;10,712754125750388;12,987391406979738;12,94362111058925;12,945025172489906;113,42031231505274;-16,719965749201112;13,636710218172686;13,933507367426788;14,525189654918654;14,568930834143398;14,839455428817399;14,78184290172756;15,374554799404835;15,262613862301025;15,307433508930067;15,400806724584893;15,651820371208597;15,463468497781438
R3;0,0;0,0;2,396738859912225;2,6055907360261505;3,2142784451911015;3,833257258346706;4,013416553117809;4,013683366685658;4,0219574056677345;4,296683655409649;4,0783215395531025;5,725639272071008;4,3546762577800715;4,319507467249553;4,887988289628202;4,902787384664207;6,011401122596445;5,669150235055276;6,2277087035285374;6,217473300882277;6,217800971847007;10,915137541457943;45,03380816326881;6,374897060644132;6,439760021941512;6,564771877404997;6,5737945285860295;6,628948571397189;6,617295398999962;6,734860097989319;6,713044586655485;6,721800415150401;6,739950277231775;6,828548385928343;6,752062099070716
R4;0,0;0,0;0,0;1,2761872445367608;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R5;0,0;0,0;0,0;0,0;3,224668392953072;3,847265264792665;4,028582774398761;4,028851308941148;4,037178750419122;4,313715512002248;4,0939165881976844;5,7536642015758845;4,383050568866078;4,336692851189859;4,9091516490023475;4,9240581841643865;6,04126060575116;5,728130215070548;6,260084713153393;6,2490605861716935;6,249391007328107;10,983859693068267;45,831643410020796;6,407817740325101;6,473251095310552;6,599328247085909;6,608429103570891;6,664058340762544;6,652307976187366;6,7708938953239475;6,748883532932707;6,757715634576091;6,7760235244559635;6,912073773071011;6,788246066830512
R6;0,0;0,0;0,0;0,0;0,0;3,8454031973351483;4,026349690684874;4,026617625001377;4,034926408065025;4,310793859827044;4,091544102724363;5,746157539803787;4,38097689950457;4,333711068215965;4,904447880676478;4,919303739729381;6,0318418108964735;5,722967139169937;6,2503670167970276;6,238601169242854;6,238929858561035;10,919723650952356;44,32291640539063;6,396510433993044;6,461601018547471;6,586950788233354;6,595999185908754;6,65130015044543;6,639623494090893;6,757498302890255;6,735616073232577;6,744394580504093;6,762590701480085;6,902175027392359;6,774744505082625
R7;0,0;0,0;0,0;0,0;0,0;0,0;4,025080179834919;4,025347704956514;4,033643765212886;4,309051832273503;4,090180282977434;5,741222043126483;4,379906716981201;4,331927509442175;4,901463159146272;4,916283398197079;6,025507119285916;5,719831364186957;6,24386463153738;6,231521708925924;6,231849155830677;10,873077215074858;43,250104409580494;6,388822241079148;6,453667399385634;6,578493059959322;6,587503677710951;6,642567785288645;6,630944614639657;6,748306241895717;6,726516041024432;6,735255842421295;6,753371217092963;6,895709089578634;6,765475918949691
R8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,025347704957027;4,033643765213273;4,30905183227471;4,0901802829778315;5,741222043131607;4,379906716984182;4,331927509443068;4,901463159145814;4,916283398199264;6,025507119291732;5,719831364192094;6,243864631509802;6,231521708920073;6,231849155833941;10,873077215144987;43,25010440714179;6,388822241064582;6,453667399372357;6,578493059970373;6,587503677724785;6,642567785292634;6,63094461463366;6,748306241893695;6,726516041016251;6,73525584241633;6,753371217085802;6,895709089575919;6,765475918959709
R9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,033643469099061;4,309051405221038;4,090179964086749;5,741220694716917;4,379906495550625;4,331927070482707;4,901462372686682;4,916282601361325;6,025505347609545;5,719830555635509;6,243862824010406;6,231519716795616;6,231847163332457;10,8730631610411;43,24978196223947;6,388820068286059;6,453665153958642;6,578490658455631;6,5875012649635405;6,642565301923112;6,63094214730974;6,7483036215341805;6,726513447985556;6,735253237832665;6,753368588403115;6,895707292921805;6,7654732757534735
