Fault;rg60;632;670;633;645;634;646;671;680;684;692;675;611;652
R1;3,2055989491360775;5,1498098177847815;5,892327499501031;5,809995179535823;5,985374939768414;11,081097117250312;6,509586329296821;7,628444846298287;9,147214747376546;8,278316558729884;7,628444987145186;8,031405934419684;8,991223573628544;9,287865299086025
R2;0,0;4,910181459250787;5,581691940205103;5,507662981327631;5,69291622783649;10,041568666636408;6,165730690857425;7,1182815446164875;8,425323544814692;7,681716384268284;7,118281667410705;7,468386386984973;8,351640244139222;8,5446613846231
R3;0,0;0,0;4,915551103193788;0,0;0,0;0,0;0,0;6,112255486380095;7,0919364605340345;6,544057951045901;6,112255590432133;6,384333467256351;7,218127235115298;7,206197235808791
R4;0,0;0,0;0,0;2,2142395461288826;0,0;2,869665922655559;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R5;0,0;0,0;0,0;0,0;2,658100402527543;0,0;2,783460087175137;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R6;0,0;0,0;0,0;0,0;0,0;2,7809897148650324;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R7;0,0;0,0;0,0;0,0;0,0;0,0;2,122819952688365;0,0;0,0;0,0;0,0;0,0;0,0;0,0
R8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,116051703238973;7,100741992324134;6,550464390958524;6,116051808923536;6,390078639070236;7,2923356158505275;7,2187844830785695
R9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,382186839601586;0,0;0,0;0,0;0,0;0,0
R10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,288095383856017;0,0;0,0;2,3815027713174395;2,397885310823593
R11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,727450992626336;3,8479615709427737;0,0;0,0
R12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,639134362334327;0,0;0,0
R13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,422070985063381;0,0
R14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3561861008366005
